timestamp,lat,lon,pointer_lat,pointer_lon,ouster_lat,ouster_lon,frontLeftWheel_lat,frontLeftWheel_lon,frontRightWheel_lat,frontRightWheel_lon,rearLeftWheel_lat,rearLeftWheel_lon,rearRightWheel_lat,rearRightWheel_lon,cam_lat,cam_lon,topRight_frame_lat,topRight_frame_lon,topLeft_frame_lat,topLeft_frame_lon,bottomRight_frame_lat,bottomRight_frame_lon,bottomLeft_frame_lat,bottomLeft_frame_lon
1650828105.869013,38.0660225139,-109.3614551286,38.06601654309918,-109.36147046298053,38.06602142259582,-109.36146288331871,38.06601951277569,-109.36146033438243,38.066024127675234,-109.3614632093058,38.0660215508088,-109.36145510024699,38.06602616570847,-109.3614579751701,38.066021267355,-109.36146328201261,38.066021473997985,-109.36146406455151,38.066021915687195,-109.36146323146085,38.06602059499492,-109.36146331873982,38.06602104102271,-109.36146248277058
1650828106.069034,38.066022524800005,-109.3614551293,38.066016540964064,-109.36147045554908,38.06602142690275,-109.36146288252962,38.06601951925102,-109.36146033099674,38.06602413170341,-109.36146321219648,38.06602156173347,-109.36145509963683,38.066026174185964,-109.36145798083632,38.06602127132302,-109.3614632810121,38.06602147730052,-109.36146406383168,38.06602191969784,-109.36146323134236,38.0660205989321,-109.36146331682464,38.06602104567044,-109.36146248146264
1650828106.26903,38.066022531600005,-109.361455148,38.066016557894514,-109.3614704805705,38.06602143882686,-109.36146290238773,38.06601952948964,-109.36146035287271,38.06602414384444,-109.36146322919467,38.06602156851421,-109.3614551193551,38.06602618286915,-109.36145799567682,38.066021283510516,-109.36146330103458,38.06602149000527,-109.3614640836361,38.066021931852276,-109.36146325067931,38.0660206111435,-109.36146333755802,38.06602105732963,-109.36146250172396
1650828106.469315,38.066022537600006,-109.3614551477,38.0660165544343,-109.36147047436772,38.066021440041794,-109.36146290100642,38.0660195322785,-109.361460349607,38.06602414485687,-109.36146323048403,38.06602157453217,-109.36145511810422,38.06602618711067,-109.361457998981,38.06602128447949,-109.36146329949979,38.066021490491195,-109.36146408230493,38.06602193285212,-109.36146324978468,38.066020612090135,-109.36146333535936,38.06602105879194,-109.36146249996611
1650828106.669064,38.0660225346,-109.36145514809999,38.06601654577551,-109.36147047123133,38.06602143417897,-109.36146290075716,38.06601952735801,-109.36146034823096,38.066024138872095,-109.36146323183267,38.06602157154321,-109.36145511793525,38.066026183057424,-109.36145800153672,38.066021278469535,-109.36146329915859,38.06602148419219,-109.36146408208536,38.06602192686046,-109.36146324982651,38.066020606067006,-109.36146333462092,38.06602105307725,-109.36146249949165
1650828106.869015,38.066022538000006,-109.36145516090001,38.06601657237932,-109.36147049850587,38.066021449315286,-109.36146291620776,38.06601953863435,-109.36146036830382,38.06602415450456,-109.36146324073296,38.06602157489932,-109.36145513306747,38.06602619076965,-109.36145800549636,38.06602129420915,-109.36146331498553,38.066021501116445,-109.36146409741269,38.066021942524216,-109.3614632640834,38.06602062186154,-109.3614633520761,38.066021067606925,-109.36146251586588
1650828107.069017,38.0660225466,-109.3614551968,38.06601658597548,-109.36147053751333,38.06602146044137,-109.36146295267442,38.066019548930726,-109.36146040576637,38.06602416573614,-109.36146327578987,38.06602158349033,-109.36145516946934,38.06602620029586,-109.3614580394926,38.066021305465156,-109.36146335153298,38.06602151262728,-109.36146413385225,38.06602195376358,-109.36146330029301,38.066020633129675,-109.36146338897392,38.06602107860264,-109.36146255253148
1650828107.269003,38.066022553500005,-109.3614552056,38.06601657836687,-109.36147053728045,38.06602146000481,-109.36146295982488,38.06601955090498,-109.36146041002542,38.06602416499194,-109.3614632870348,38.066021590416874,-109.36145517681162,38.06602620450394,-109.36145805382074,38.06602130465135,-109.36146335844857,38.06602151107323,-109.36146414108084,38.066021952997794,-109.3614633081899,38.06602063228094,-109.36146339487185,38.06602107854491,-109.36146255910427
1650828107.469891,38.0660225512,-109.36145520759999,38.06601656256036,-109.36147053084692,38.0660214508725,-109.3614629602784,38.06601954402074,-109.361460407789,38.06602415556961,-109.36146329130172,38.06602158814285,-109.36145517745383,38.06602619969184,-109.3614580609663,38.066021295167864,-109.36146335868283,38.06602150089995,-109.36146414160564,38.06602194355819,-109.36146330933825,38.06602062276577,-109.36146339415814,38.06602106976593,-109.36146255902025
1650828107.669198,38.0660225441,-109.361455209,38.06601658237382,-109.3614705490284,38.06602145738439,-109.36146296474959,38.06601954605665,-109.36146041762193,38.06602416265593,-109.36146328817588,38.0660215809923,-109.36145518155868,38.0660261975917,-109.3614580521124,38.06602130237952,-109.36146336359033,38.066021509485466,-109.36146414593341,38.06602195068163,-109.36146331242485,38.06602063004135,-109.36146340095402,38.0660210755744,-109.36146256456277
