timestamp,lat,lon,pointer_lat,pointer_lon,ouster_lat,ouster_lon,frontLeftWheel_lat,frontLeftWheel_lon,frontRightWheel_lat,frontRightWheel_lon,rearLeftWheel_lat,rearLeftWheel_lon,rearRightWheel_lat,rearRightWheel_lon,cam_lat,cam_lon,topRight_frame_lat,topRight_frame_lon,topLeft_frame_lat,topLeft_frame_lon,bottomRight_frame_lat,bottomRight_frame_lon,bottomLeft_frame_lat,bottomLeft_frame_lon
1545609889.256532,38.066118123900004,-109.3612164567,38.066115545346086,-109.36119967742637,38.06611528447598,-109.36120944655464,38.06611802423316,-109.36121001508194,38.06611297449814,-109.36121125664967,38.06611890437933,-109.36121574240752,38.06611385464425,-109.36121698397487,38.06611521743359,-109.36120901029352,38.0661146786577,-109.36120854525267,38.06611472533406,-109.36120954659368,38.066115735277926,-109.36120846661805,38.066115779876014,-109.36120947357082
1545609889.456676,38.066118124300004,-109.36121645690001,38.0661155457461,-109.36119967762637,38.066115284875984,-109.36120944675463,38.06611802463316,-109.36121001528194,38.066112974898154,-109.36121125684967,38.06611890477933,-109.36121574260753,38.06611385504425,-109.36121698417487,38.06611521783359,-109.36120901049352,38.0661146790577,-109.36120854545267,38.06611472573405,-109.36120954679369,38.06611573567794,-109.36120846681806,38.066115780276014,-109.36120947377084
1545609889.656528,38.066118124700004,-109.3612164571,38.066115546146094,-109.36119967782636,38.066115285275984,-109.36120944695463,38.06611802503317,-109.36121001548193,38.06611297529815,-109.36121125704966,38.06611890517933,-109.36121574280752,38.06611385544425,-109.36121698437486,38.06611521823359,-109.36120901069351,38.06611467945769,-109.36120854565266,38.06611472613405,-109.36120954699368,38.06611573607793,-109.36120846701805,38.06611578067601,-109.36120947397083
1545609889.856904,38.066118125100004,-109.3612164574,38.0661155465461,-109.36119967812637,38.066115285675984,-109.36120944725462,38.06611802543317,-109.36121001578194,38.06611297569814,-109.36121125734967,38.06611890557933,-109.36121574310752,38.06611385584424,-109.36121698467487,38.066115218633584,-109.36120901099352,38.066114679857705,-109.36120854595266,38.066114726534046,-109.36120954729368,38.06611573647794,-109.36120846731804,38.06611578107601,-109.36120947427082
1545609890.056679,38.066118125500005,-109.36121645760001,38.06611554694608,-109.36119967832637,38.066115286075984,-109.36120944745463,38.066118025833156,-109.36121001598194,38.06611297609814,-109.36121125754967,38.06611890597932,-109.36121574330753,38.06611385624424,-109.36121698487487,38.06611521903359,-109.36120901119352,38.0661146802577,-109.36120854615267,38.066114726934046,-109.36120954749369,38.06611573687794,-109.36120846751804,38.066115781476014,-109.36120947447083
1545609890.256684,38.066118125900005,-109.3612164578,38.066115547346094,-109.36119967852636,38.066115286475984,-109.36120944765462,38.06611802623318,-109.36121001618193,38.06611297649815,-109.36121125774966,38.066118906379316,-109.36121574350751,38.06611385664425,-109.36121698507486,38.06611521943359,-109.36120901139351,38.0661146806577,-109.36120854635266,38.06611472733404,-109.36120954769368,38.06611573727793,-109.36120846771803,38.06611578187601,-109.36120947467082
1545609890.456728,38.0661181263,-109.361216458,38.06611554774609,-109.36119967872636,38.066115286875984,-109.36120944785462,38.06611802663315,-109.36121001638193,38.066112976898125,-109.36121125794966,38.06611890677931,-109.36121574370752,38.06611385704424,-109.36121698527487,38.06611521983358,-109.36120901159352,38.066114681057684,-109.36120854655266,38.06611472773403,-109.36120954789368,38.066115737677926,-109.36120846791803,38.066115782276,-109.36120947487083
1545609890.656604,38.0661181268,-109.3612164583,38.06611554824608,-109.36119967902637,38.066115287375986,-109.36120944815464,38.06611802713315,-109.36121001668194,38.066112977398134,-109.36121125824967,38.066118907279325,-109.36121574400752,38.06611385754425,-109.36121698557487,38.06611522033359,-109.36120901189352,38.066114681557686,-109.36120854685267,38.06611472823404,-109.36120954819368,38.066115738177935,-109.36120846821804,38.06611578277601,-109.36120947517082
1545609890.857075,38.066118127200006,-109.36121645850001,38.066115548646096,-109.36119967922637,38.06611528777598,-109.36120944835463,38.066118027533165,-109.36121001688194,38.06611297779814,-109.36121125844967,38.066118907679325,-109.36121574420753,38.06611385794425,-109.36121698577487,38.066115220733586,-109.36120901209352,38.0661146819577,-109.36120854705267,38.066114728634055,-109.36120954839369,38.06611573857793,-109.36120846841804,38.066115783176,-109.36120947537083
1545609891.056526,38.0661181276,-109.3612164587,38.06612362421722,-109.3612008432042,38.06611898055403,-109.36120865631274,38.06612096701544,-109.36121110974526,38.06611626752055,-109.36120846313626,38.06611909083653,-109.36121643983431,38.06611439134176,-109.36121379322503,38.066119123466066,-109.36120825030986,38.066118893008735,-109.36120747848426,38.066118477169084,-109.36120833259604,38.066119794196354,-109.36120818066034,38.06611937410953,-109.36120903786119
1545609891.256554,38.066118128,-109.361216459,38.066115549446096,-109.36119967972637,38.066115288575986,-109.36120944885464,38.066118028333165,-109.36121001738194,38.06611297859814,-109.36121125894967,38.06611890847933,-109.36121574470752,38.06611385874426,-109.36121698627487,38.06611522153358,-109.36120901259352,38.06611468275769,-109.36120854755266,38.066114729434034,-109.36120954889368,38.06611573937792,-109.36120846891804,38.066115783976,-109.36120947587084
1545609891.456584,38.0661181285,-109.36121645920001,38.06611554994608,-109.36119967992637,38.066115289075974,-109.36120944905463,38.06611802883315,-109.36121001758194,38.06611297909812,-109.36121125914967,38.06611890897931,-109.36121574490753,38.06611385924424,-109.36121698647487,38.066115222033574,-109.36120901279352,38.06611468325769,-109.36120854775267,38.06611472993403,-109.36120954909369,38.06611573987791,-109.36120846911805,38.06611578447599,-109.36120947607084
1545609891.656619,38.0661181289,-109.3612164594,38.06611555034609,-109.36119968012636,38.06611528947598,-109.36120944925463,38.06611802923317,-109.36121001778193,38.066112979498136,-109.36121125934966,38.06611890937933,-109.36121574510751,38.066113859644254,-109.36121698667486,38.066115222433595,-109.36120901299351,38.0661146836577,-109.36120854795266,38.06611473033406,-109.36120954929368,38.06611574027794,-109.36120846931804,38.06611578487602,-109.36120947627083
1545609891.856946,38.0661181294,-109.3612164598,38.06611555084609,-109.36119968052637,38.06611528997599,-109.36120944965462,38.066118029733175,-109.36121001818194,38.06611297999815,-109.36121125974967,38.06611890987932,-109.36121574550752,38.066113860144256,-109.36121698707487,38.06611522293359,-109.36120901339352,38.06611468415771,-109.36120854835266,38.06611473083406,-109.36120954969368,38.06611574077793,-109.36120846971804,38.06611578537602,-109.36120947667084
1545609892.056604,38.0661181298,-109.3612164602,38.06611555124611,-109.36119968092636,38.06611529037599,-109.36120945005463,38.06611803013317,-109.36121001858193,38.066112980398145,-109.36121126014966,38.066118910279336,-109.36121574590751,38.06611386054425,-109.36121698747486,38.0661152233336,-109.36120901379351,38.066114684557704,-109.36120854875266,38.06611473123405,-109.36120955009368,38.06611574117794,-109.36120847011804,38.06611578577602,-109.36120947707083
1545609892.256641,38.0661181302,-109.3612164606,38.06611555164609,-109.36119968132637,38.06611529077599,-109.36120945045462,38.06611803053317,-109.36121001898194,38.066112980798145,-109.36121126054967,38.06611891067933,-109.36121574630752,38.066113860944256,-109.36121698787487,38.06611522373359,-109.36120901419352,38.0661146849577,-109.36120854915266,38.06611473163406,-109.36120955049368,38.06611574157794,-109.36120847051805,38.06611578617601,-109.36120947747084
1545609892.456602,38.066118130599996,-109.36121646100001,38.066115552046085,-109.36119968172638,38.066115291175976,-109.36120945085463,38.066118030933154,-109.36121001938194,38.06611298119814,-109.36121126094967,38.066118911079315,-109.36121574670753,38.06611386134423,-109.36121698827488,38.06611522413358,-109.36120901459354,38.0661146853577,-109.36120854955269,38.066114732034045,-109.3612095508937,38.066115741977924,-109.36120847091806,38.066115786576006,-109.36120947787084
1545609892.656551,38.066118131100005,-109.3612164614,38.06611555254609,-109.36119968212637,38.06611529167598,-109.36120945125462,38.066118031433156,-109.36121001978194,38.06611298169815,-109.36121126134967,38.06611891157932,-109.36121574710752,38.06611386184426,-109.36121698867487,38.066115224633585,-109.36120901499352,38.06611468585769,-109.36120854995266,38.066114732534054,-109.36120955129368,38.06611574247793,-109.36120847131804,38.066115787076015,-109.36120947827084
1545609892.857078,38.066118131500005,-109.3612164616,38.06611555294609,-109.36119968232636,38.066115292075985,-109.36120945145463,38.06611803183317,-109.36121001998193,38.06611298209814,-109.36121126154966,38.06611891197932,-109.36121574730753,38.06611386224426,-109.36121698887486,38.06611522503359,-109.36120901519351,38.066114686257706,-109.36120855015265,38.06611473293406,-109.36120955149367,38.06611574287795,-109.36120847151804,38.06611578747602,-109.36120947847083
1545609893.056665,38.066118132,-109.3612164619,38.06611555344609,-109.36119968262636,38.06611529257599,-109.36120945175463,38.06611803233316,-109.36121002028193,38.066112982598135,-109.36121126184966,38.06611891247932,-109.36121574760753,38.066113862744245,-109.36121698917486,38.066115225533586,-109.36120901549351,38.06611468675769,-109.36120855045266,38.06611473343404,-109.36120955179368,38.06611574337793,-109.36120847181805,38.06611578797601,-109.36120947877083
1545609893.256631,38.0661181325,-109.3612164621,38.06611555394609,-109.36119968282637,38.066115293075995,-109.36120945195464,38.06611803283316,-109.36121002048193,38.066112983098144,-109.36121126204966,38.066118912979334,-109.36121574780752,38.06611386324425,-109.36121698937487,38.066115226033595,-109.36120901569352,38.066114687257716,-109.36120855065266,38.066114733934064,-109.36120955199368,38.06611574387795,-109.36120847201803,38.06611578847603,-109.36120947897084
1545609893.456538,38.0661181329,-109.36121646240001,38.06611555434609,-109.36119968312637,38.06611529347599,-109.36120945225463,38.06611803323317,-109.36121002078194,38.06611298349815,-109.36121126234967,38.06611891337933,-109.36121574810753,38.066113863644254,-109.36121698967487,38.06611522643359,-109.36120901599352,38.066114687657695,-109.36120855095267,38.06611473433406,-109.36120955229369,38.06611574427793,-109.36120847231804,38.066115788876004,-109.36120947927084
