timestamp,yaw,angular_vel (yaw),true_course,lat,lon,filtered_lat,filtered_lon,position_covar0,position_covar1,position_covar2,position_covar3,position_covar4,position_covar5,position_covar6,position_covar7,position_covar8
1545609895.656617,-2.9686455726623535,-0.00012453198831306557,343.7167,38.0661181383,-109.361216465,38.11019696870111,-109.60203055232537,0.18299345833080172,5.911119542842576e-07,7.28960491420866e-05,5.911119542859923e-07,0.1829923319563351,-0.0001674323785131473,7.289604914208652e-05,-0.0001674323785131475,1.6914947308111195
1545609895.856824,-2.9685957431793213,-0.0003324661838180364,9.7327,38.0661181388,-109.3612164652,38.11019691654618,-109.6020305560602,0.18761765676712486,6.10772230023697e-07,7.55514829217526e-05,6.107722300219623e-07,0.18761643076209147,-0.0001760772591010409,7.55514829217526e-05,-0.00017607725910104088,1.7312085605567606
1545609896.05652,-2.968872547149658,-0.0004462848045044143,327.99670000000003,38.0661181393,-109.36121646539999,38.11019701604497,-109.60203053121953,0.18973683977654296,5.838137334813857e-07,7.699997312801781e-05,5.83813733479651e-07,0.18973579137608587,-0.00017531276795349206,7.699997312801766e-05,-0.00017531276795349204,1.7494878733213717
1545609896.256538,-2.967421770095825,0.0006837122866411052,339.08570000000003,38.066118139800004,-109.3612164657,38.11019700152663,-109.60203060311336,0.1830232140617913,5.295320964233269e-07,7.049489136107906e-05,5.295320964189901e-07,0.18302214563399133,-0.00016500002149598376,7.049489136107908e-05,-0.0001650000214959838,1.692171932680661
1545609896.456513,-2.968318462371826,0.00036340529835389586,9.7327,38.0661181403,-109.361216466,38.11019697390213,-109.60203059317195,0.18654564517165262,5.469935369269152e-07,7.256852515606574e-05,5.469935369256142e-07,0.18654452998098545,-0.0001707745405166418,7.256852515606567e-05,-0.00017077454051664205,1.7224811992264617
1545609896.656534,-2.9677329063415527,0.00101487425963114,9.7327,38.0661181408,-109.3612164662,38.1101969541597,-109.60203056751651,0.19011933730187425,5.681794511534256e-07,7.495894357390871e-05,5.681794511516909e-07,0.1901181979239322,-0.0001763034200227242,7.495894357390867e-05,-0.00017630342002272436,1.7532445111948036
1545609896.856867,-2.9673349857330322,0.0018085596556865866,9.7327,38.0661181413,-109.3612164665,38.11019698748698,-109.60203057701789,0.18302271205102738,5.35192265600868e-07,6.972851980773022e-05,5.351922656000006e-07,0.18302165853828575,-0.00016375202667290458,6.972851980773023e-05,-0.0001637520266729045,1.6926341262059428
1545609897.056475,-2.967393398284912,3.337471985568659e-05,138.1617,38.0661181417,-109.36121646670001,38.11019715225609,-109.6020306755339,0.15484435176584388,3.9573821135818407e-07,5.0891280588053054e-05,3.957382113577504e-07,0.15484357963761075,-0.00011954914905316997,5.089128058805309e-05,-0.00011954914905316994,1.4472744440929064
1545609897.256535,-2.9676928520202637,0.00023129136353279675,9.7327,38.0661181422,-109.36121646699999,38.11019696109308,-109.60203056150311,0.18544978269432388,5.440835126649911e-07,7.078285650387953e-05,5.44083512662389e-07,0.1854487025880363,-0.00016703781713901819,7.078285650387964e-05,-0.00016703781713901827,1.7137869330791873
1545609897.456576,-2.968583345413208,-0.00027890571555884696,9.7327,38.066118142700006,-109.3612164672,38.11019696758904,-109.60203054783484,0.18336949433947378,5.669843084941083e-07,7.004946859568165e-05,5.669843084932409e-07,0.18336841456951106,-0.0001643820859484491,7.004946859568166e-05,-0.00016438208594844915,1.6931524747108606
1545609897.656422,-2.967496633529663,0.00024878781838439046,137.3667,38.0661181432,-109.3612164675,38.11019694011689,-109.60203051890349,0.1876953019406858,5.645395485757293e-07,7.22019022011977e-05,5.645395485713925e-07,0.18769420196441933,-0.000170175659989791,7.220190220119791e-05,-0.00017017565998979098,1.7333243865936965
1545609897.857256,-2.968430995941162,-0.0011540717116111112,347.7117,38.0661181436,-109.3612164677,38.11019694986189,-109.60203052353599,0.18551362247319492,5.529552083972065e-07,7.052322890155833e-05,5.529552083959055e-07,0.1855125578536866,-0.00016600303969150398,7.052322890155848e-05,-0.00016600303969150382,1.7148138221689753
1545609898.056487,-2.967839002609253,-0.00046921436594302043,350.1447,38.0661181441,-109.3612164679,38.11019697538611,-109.60203055169453,0.17984393114362898,5.188943994491671e-07,6.623240758010016e-05,5.188943994448303e-07,0.17984291556018658,-0.00015644798368070377,6.62324075801003e-05,-0.00015644798368070375,1.666169255144295
1545609898.256466,-2.967745065689087,-5.497533013438833e-05,207.27769999999998,38.066118144600004,-109.3612164682,38.110197108935125,-109.60203063190008,0.15749120279441436,4.0214021937131153e-07,5.142037169650449e-05,4.0214021937131153e-07,0.15749041543640377,-0.00012157408602510879,5.142037169650449e-05,-0.00012157408602510879,1.4720202479570108
1545609898.456449,-2.967240571975708,0.0002845323297872763,9.7327,38.066118145000004,-109.3612164684,38.11019718723298,-109.60203068361633,0.14376347458591315,3.395315737965074e-07,4.316668365601397e-05,3.395315737965074e-07,0.14376280774777464,-0.00010220062567321756,4.3166683656013954e-05,-0.00010220062567321748,1.3511829421079806
1545609898.656446,-2.967698335647583,0.0008141859650554458,15.002699999999999,38.0661181455,-109.36121646870001,38.11019693088771,-109.60203053103383,0.1831341951018376,5.374410005560583e-07,6.793513961565071e-05,5.374410005560583e-07,0.1831331353368799,-0.0001611272767750195,6.793513961565078e-05,-0.00016112727677501952,1.695009197315742
1545609898.856744,-2.9681365489959717,-0.00033064507582581786,9.7327,38.066118146,-109.36121646890001,38.11019711500397,-109.60203065431818,0.1529383123399771,3.773984458064865e-07,4.8118407587686396e-05,3.7739844580735385e-07,0.15293755302299364,-0.0001146172564918053,4.8118407587686464e-05,-0.00011461725649180518,1.4323718559178458
1545609899.056468,-2.9675912857055664,0.00018093018310976066,9.7327,38.0661181464,-109.3612164691,38.11019690055579,-109.60203051994748,0.18514161522166261,5.47897162196144e-07,6.887692027945675e-05,5.478971621957103e-07,0.1851405240486444,-0.00016407102986984958,6.887692027945679e-05,-0.0001640710298698497,1.7126062629125536
1545609899.256409,-2.9685916900634766,-0.000846645165551198,9.7327,38.0661181469,-109.3612164694,38.1101968624403,-109.60203048993428,0.18782603156392047,5.735894113034247e-07,7.07759413975701e-05,5.735894113042921e-07,0.18782490133306506,-0.00016855786288926767,7.07759413975702e-05,-0.00016855786288926788,1.7358250514681957
1545609899.456422,-2.9680349826812744,-0.00042068494779126995,108.0047,38.066118147400005,-109.36121646960001,38.110196893945506,-109.6020305133447,0.18082972324557486,5.398454809824559e-07,6.591057366859509e-05,5.398454809820222e-07,0.1808286625612538,-0.00015699417441968858,6.591057366859502e-05,-0.00015699417441968853,1.6757558752935215
1545609899.656419,-2.967859983444214,0.0003455939747478058,18.810699999999997,38.0661181478,-109.3612164698,38.11019700888506,-109.60203059131828,0.16217806039465896,4.3439455806124766e-07,5.3486402061218583e-05,4.3439455806341606e-07,0.16217718775558715,-0.0001278993256274853,5.3486402061218583e-05,-0.00012789932562748513,1.513943146615079
1545609899.856689,-2.968155860900879,-0.0006640288717958784,81.8667,38.0661181483,-109.36121647,38.110197017659424,-109.60203060329273,0.15987363154871764,4.190710314478513e-07,5.18846170146993e-05,4.19071031448285e-07,0.15987277787005977,-0.00012447676935070802,5.18846170146993e-05,-0.0001244767693507082,1.4938514197716903
