timestamp,lat,lon,pointer_lat,pointer_lon,ouster_lat,ouster_lon,frontLeftWheel_lat,frontLeftWheel_lon,frontRightWheel_lat,frontRightWheel_lon,rearLeftWheel_lat,rearLeftWheel_lon,rearRightWheel_lat,rearRightWheel_lon,cam_lat,cam_lon,topRight_frame_lat,topRight_frame_lon,topLeft_frame_lat,topLeft_frame_lon,bottomRight_frame_lat,bottomRight_frame_lon,bottomLeft_frame_lat,bottomLeft_frame_lon
1650824650.214701,38.0660435535,-109.3608089883,38.066056618042715,-109.36080461755222,38.06604889443783,-109.36080493830728,38.06604862825372,-109.36080843391682,38.06604731287261,-109.36080214337481,38.06604416888979,-109.3608099257985,38.06604285350875,-109.36080363525686,38.06604923411594,-109.36080482466782,38.06604956510951,-109.36080411374986,38.0660487783205,-109.36080423928371,38.06604969744221,-109.36080544205315,38.06604890608817,-109.3608055653374
1650824650.414594,38.066043556000004,-109.3608089885,38.06605662054271,-109.36080461775222,38.066048896937836,-109.36080493850729,38.06604863075373,-109.36080843411683,38.066047315372614,-109.36080214357483,38.066044171389784,-109.36080992599851,38.06604285600874,-109.36080363545686,38.06604923661594,-109.36080482486784,38.066049567609525,-109.3608041139499,38.066048780820516,-109.36080423948373,38.06604969994221,-109.36080544225317,38.06604890858817,-109.36080556553742
1650824650.614639,38.066043558400004,-109.3608089882,38.06605662294272,-109.36080461745223,38.06604889933784,-109.3608049382073,38.066048633153734,-109.36080843381683,38.06604731777262,-109.36080214327484,38.06604417378979,-109.36080992569853,38.06604285840875,-109.36080363515687,38.06604923901594,-109.36080482456785,38.066049570009525,-109.3608041136499,38.066048783220516,-109.36080423918374,38.06604970234222,-109.36080544195318,38.06604891098818,-109.36080556523743
1650824650.814922,38.0660435606,-109.36080898800002,38.066056625142714,-109.36080461725224,38.06604890153783,-109.3608049380073,38.066048635353724,-109.36080843361684,38.066047319972604,-109.36080214307484,38.06604417598978,-109.36080992549854,38.06604286060873,-109.36080363495688,38.06604924121593,-109.36080482436785,38.06604957220951,-109.36080411344989,38.06604878542051,-109.36080423898373,38.066049704542216,-109.36080544175317,38.066048913188176,-109.36080556503742
1650824651.014658,38.066043562400004,-109.36080898739999,38.066056626942725,-109.36080461665222,38.06604890333783,-109.36080493740728,38.06604863715372,-109.36080843301683,38.066047321772615,-109.36080214247481,38.06604417778979,-109.36080992489852,38.06604286240875,-109.36080363435686,38.06604924301595,-109.36080482376782,38.06604957400953,-109.36080411284986,38.066048787220524,-109.36080423838371,38.06604970634223,-109.36080544115313,38.06604891498818,-109.3608055644374
1650824651.214612,38.066043563600005,-109.36080898680001,38.066056628142704,-109.36080461605223,38.06604890453782,-109.3608049368073,38.06604863835372,-109.36080843241683,38.06604732297261,-109.36080214187483,38.066044178989785,-109.36080992429852,38.066042863608736,-109.36080363375687,38.06604924421594,-109.36080482316784,38.06604957520951,-109.36080411224988,38.06604878842052,-109.36080423778373,38.06604970754221,-109.36080544055316,38.06604891618818,-109.36080556383742
1650824651.414604,38.066043564400005,-109.36080898620001,38.06605662894272,-109.36080461545224,38.06604890533783,-109.3608049362073,38.06604863915372,-109.36080843181685,38.066047323772615,-109.36080214127483,38.06604417978979,-109.36080992369854,38.06604286440875,-109.36080363315688,38.06604924501595,-109.36080482256784,38.06604957600954,-109.36080411164988,38.06604878922053,-109.36080423718373,38.066049708342234,-109.36080543995315,38.06604891698819,-109.36080556323742
1650824651.614673,38.0660435649,-109.36080898550001,38.0660566294427,-109.36080461475224,38.066048905837825,-109.3608049355073,38.06604863965372,-109.36080843111684,38.06604732427262,-109.36080214057483,38.066044180289786,-109.36080992299854,38.06604286490874,-109.36080363245688,38.066049245515934,-109.36080482186786,38.06604957650951,-109.3608041109499,38.066048789720504,-109.36080423648374,38.066049708842215,-109.36080543925318,38.06604891748817,-109.36080556253744
1650824651.814961,38.0660435652,-109.360808985,38.06605662974271,-109.36080461425223,38.06604890613782,-109.3608049350073,38.06604863995371,-109.36080843061683,38.06604732457261,-109.36080214007482,38.06604418058978,-109.36080992249852,38.066042865208736,-109.36080363195687,38.06604924581593,-109.36080482136784,38.06604957680951,-109.36080411044989,38.06604879002051,-109.36080423598372,38.066049709142206,-109.36080543875316,38.066048917788166,-109.36080556203741
1650824652.014602,38.0660435651,-109.3608089851,38.066056629642716,-109.36080461435222,38.066048906037835,-109.36080493510728,38.066048639853726,-109.36080843071682,38.06604732447262,-109.36080214017481,38.06604418048979,-109.3608099225985,38.06604286510875,-109.36080363205686,38.06604924571594,-109.36080482146782,38.06604957670952,-109.36080411054988,38.06604878992052,-109.36080423608371,38.06604970904222,-109.36080543885315,38.06604891768818,-109.3608055621374
