1650825168.206026,-2.3463418483734135,,341.6095,38.065917517500004,-109.3610232059,38.109859765424154,-109.6017038575886,0.146971829045867,-2.117734407590128e-06,4.254473054614281e-05,-2.117734407590128e-06,0.14697202744729637,4.059848450707394e-05,4.2544730546142824e-05,4.059848450707396e-05,1.4601475844662264
1650825168.406047,-2.3473563194274907,-0.0067577762072278825,9.7325,38.065917507600005,-109.3610232203,38.10986001254495,-109.60170349215828,0.15313039570363857,-4.636279277903891e-06,9.3684537069986e-05,-4.636279277903891e-06,0.1531308272767411,8.942534780178877e-05,9.3684537069986e-05,8.942534780178872e-05,1.5102223949480387
1650825168.605981,-2.347531795501709,-0.0026416478462700354,9.7325,38.0659175046,-109.3610232263,38.10986043389317,-109.60170286548893,0.18991010108718706,-1.0550381444461316e-05,0.0002161189268820971,-1.0550381444460882e-05,0.18991114359527067,0.00020571495195987049,0.00021611892688209723,0.0002057149519598706,1.8504933052928043
1650825168.806271,-2.3471245765686035,-0.0012034461889458674,9.7325,38.0659174962,-109.3610232444,38.10986298060882,-109.60170774953949,0.15741544330198404,-9.194700737325066e-06,0.00019164351603939575,-9.194700737325066e-06,0.15741636406986387,0.0001822973404726863,0.00019164351603939586,0.00018229734047268628,1.5310752089481987
1650825169.005978,-2.3469398021698,-0.0007032723475438851,258.1355,38.0659174734,-109.3610232737,38.109863197048654,-109.60170742612456,0.16132937345802417,-1.14576674630734e-05,0.00024374897265193643,-1.1457667463073834e-05,0.16133051934563414,0.0002318715832538897,0.00024374897265193687,0.00023187158325388966,1.5585503793658133
1650825169.2059,-2.3470351696014404,0.0003568141975499984,64.3775,38.0659174639,-109.36102326640001,38.10986332790355,-109.60170721219605,0.15931968332608143,-1.2578942090853314e-05,0.0002743990565860891,-1.2578942090854181e-05,0.15932092286428226,0.0002611936051971419,0.0002743990565860892,0.0002611936051971417,1.5315523045569266
1650825169.405921,-2.3469839096069336,0.0010205911957317456,345.9355,38.065917465000005,-109.3610232722,38.10986387952211,-109.60170637983107,0.19895011482178238,-2.1099557613788594e-05,0.00047289438019405334,-2.1099557613788594e-05,0.19895216223737516,0.00045042563048037576,0.0004728943801940534,0.00045042563048037566,1.8832202559249338
1650825169.605968,-2.3459296226501465,0.001780599887281668,9.7325,38.0659174583,-109.3610232851,38.10986362303257,-109.60170672672379,0.1587196268620094,-1.4388672573870023e-05,0.00033301959017608383,-1.4388672573870023e-05,0.15872106431740599,0.00031680211151436467,0.00033301959017608367,0.0003168021115143648,1.5124046409046978
1650825169.806251,-2.3472173213958745,-9.275068734503009e-05,321.7065,38.065917459000005,-109.3610233063,38.10986379818925,-109.6017064502033,0.16374228055093343,-1.5924399901137004e-05,0.00037999641540477044,-1.5924399901137004e-05,0.1637438921538622,0.00036128827849185,0.00037999641540476995,0.00036128827849184967,1.552202534549276
1650825170.005963,-2.3470535278320312,-0.00011969893084011585,40.8735,38.0659174687,-109.3610233016,38.10986395971404,-109.60170625125707,0.1662481543121289,-1.6814381924106468e-05,0.0004145132968359165,-1.6814381924106468e-05,0.16624993333963356,0.0003933686620781242,0.00041451329683591656,0.00039336866207812454,1.5696672029495873
1650825170.205948,-2.3476364612579346,-0.0006328591406616013,9.7325,38.0659174608,-109.36102328950001,38.109864070354135,-109.6017061030358,0.16485152674929157,-1.677001033016049e-05,0.00042664492334767046,-1.677001033016049e-05,0.16485324428151313,0.00040534524410388054,0.00042664492334767035,0.0004053452441038805,1.5529528955207428
1650825170.405936,-2.3473544120788574,-0.0016762282172376063,9.7325,38.0659174357,-109.3610232943,38.109864159740084,-109.60170592960348,0.16525625125201304,-1.6941968188057422e-05,0.0004444289711660788,-1.6941968188057856e-05,0.1652579323977207,0.00042270246579959573,0.00044442897116607873,0.00042270246579959573,1.5529906558058006
1650825170.606009,-2.3466577529907227,0.001423425686421335,12.7815,38.0659174335,-109.361023308,38.10986418224536,-109.60170585440191,0.16335262382662444,-1.6550049818867506e-05,0.0004474954461493456,-1.655004981886664e-05,0.1633542236107652,0.0004259883275401812,0.0004474954461493454,0.0004259883275401815,1.533222139880086
