timestamp,updated_heading
1650825709.395745,99.52871374691296
1650825709.595758,99.65128832175799
1650825709.796055,100.72127843637554
1650825709.995791,101.25281741796425
1650825710.195723,101.61595125537713
1650825710.395742,102.49301584669848
1650825710.595722,103.2487899387387
1650825710.796052,106.02733821385664
1650825711.195654,111.93647637429314
1650825711.395753,110.99009902327452
1650825711.595747,108.62565145715621
1650825711.796034,102.35261447811968
1650825711.995747,99.14707009684935
1650825712.195647,94.97641998585613
1650825712.396032,90.63671905043941
1650825712.595689,86.52375671717618
1650825712.795997,83.43215355164
1650825712.995742,80.19323686608493
1650825713.195624,75.80755873964142
1650825713.395654,68.56153399257994
1650825713.595691,65.35374930926179
1650825713.79604,61.05995088753326
1650825713.995879,56.586873660470246
1650825714.195848,53.57276582125695
1650825714.395706,50.59674311685569
1650825714.595717,43.980051999919226
1650825714.795982,40.97539714251718
1650825715.195628,40.731887238227955
1650825715.395638,40.590748209218816
1650825715.595626,39.96246642822598
1650825715.795918,39.901240612506
1650825715.995697,39.89050355513075
1650825716.195647,40.0163566207774
1650825716.395563,39.1685252391037
1650825716.595621,38.10450470982079
1650825716.795969,36.83097495793686
1650825716.995667,36.55347803233758
1650825717.195552,37.35632578813761
1650825717.395609,38.510941946571506
1650825717.595711,37.516958177037964
1650825717.795889,33.25390926695286
1650825717.9957,30.71745021677691
1650825718.195649,29.567779115302017
1650825718.395655,29.576357832899532
1650825718.595551,29.737058523691587
1650825718.795874,28.753238075643026
1650825718.995561,27.229969286946755
1650825719.195476,348.237
1650825719.395582,352.673
1650825719.595588,329.978
1650825719.795939,322.889
1650825719.995685,324.359
1650825720.195739,327.091
1650825720.39554,332.511
1650825720.5955,337.151
1650825720.795841,-22.82502603601324
1650825720.995605,-22.528145033549436
1650825721.195499,-21.440478389359896
1650825721.395594,-20.744318188395596
1650825721.595542,-20.10977995412304
1650825721.795849,-18.908158433820972
1650825721.995604,-18.361470092653235
1650825722.195556,-18.729480685133467
1650825722.395445,-18.378286018389872
1650825722.595501,-18.433351003478492
1650825722.795904,-17.84535367821036
1650825722.995541,346.108
1650825723.195509,9.746
1650825723.595451,3.68
1650825724.195701,3.667254867008751
1650825724.395511,7.830241505753179
1650825724.595543,12.636864190744632
1650825724.795786,16.669544480503532
1650825724.995519,20.51439456808714
1650825725.195386,23.123021397033426
1650825725.395501,25.774050040347163
1650825725.795767,32.001515997241256
1650825725.995469,31.954633578778328
1650825726.195493,33.72908940439095
1650825726.395469,36.929770690972305
1650825726.595416,41.41739622096742
1650825726.795731,45.82124265060315
1650825726.995502,49.809335465460265
1650825727.195412,55.929417188223454
1650825727.39549,58.944959367162426
1650825727.595443,62.98333967715479
1650825727.795747,66.1092577130812
1650825727.995497,72.58825221635021
1650825728.195414,76.93748445338258
1650825728.395425,77.655501259691
1650825728.595435,77.9350609024196
1650825728.79572,77.79852542091106
1650825728.995447,76.92715720735754
1650825729.195338,76.49909559169447
1650825729.395417,76.31373791799865
1650825729.595419,76.11874967757313
1650825729.795696,76.11874967757313
1650825729.995381,76.31877859760613
1650825730.19535,76.63800797903417
1650825730.59615,76.7699125922855
1650825731.195417,76.76722149775247
1650825732.195435,76.79037583903886
1650825732.795658,76.77369651708563
1650825732.995384,77.32976953817308
1650825733.19568,76.98612906065142
1650825733.395344,74.68443727262712
1650825733.595357,70.60663675321115
1650825733.795626,64.81480026158039
1650825733.995464,64.81480026158039
1650825734.195327,60.54265353952081
1650825734.395256,56.12862648555608
1650825734.595544,52.020295020550066
1650825734.795644,48.63174255065837
1650825734.995374,46.681026863324405
1650825735.195359,46.701776978022906
1650825735.395343,46.64626120044903
1650825735.595341,47.134551424213214
1650825735.795659,47.015952019465146
1650825735.995326,45.83670619888409
1650825736.195292,45.59165267184238
1650825736.395341,45.40147288459252
1650825736.595347,45.402347148806314
1650825736.795598,45.099619504413
1650825736.995256,44.850385901599225
1650825737.195188,44.56950120217164
1650825737.395276,44.52328814224734
1650825737.595274,44.301115748925156
1650825737.795524,44.2353000460829
1650825737.995293,44.142928567747674
1650825738.195266,44.113804641126706
1650825738.39524,44.04297557943369
1650825738.595321,44.08585550704299
1650825738.795626,44.03555799399504
1650825738.995283,43.94522191203248
1650825739.195266,43.657848532893354
1650825739.395278,44.35835273416984
1650825739.595268,44.494847234543386
1650825739.795507,44.540718785009176
1650825739.995217,44.8896185081918
1650825740.195233,44.8896185081918
1650825740.395147,44.82357057891778
1650825740.595258,44.64892264184056
1650825740.995284,44.9243978314455
1650825741.195224,44.98739949634967
1650825741.39524,44.78395548173171
1650825741.595229,42.40801953742937
1650825741.795604,39.88575362034874
1650825741.995287,41.74747194279746
1650825742.195214,45.60038165360163
1650825742.395202,50.24082583608663
1650825742.595316,55.071968900198385
1650825742.795479,58.53580371512197
1650825742.99516,62.83239249649756
1650825743.195108,66.02342955597084
1650825743.395109,72.52891153284116
1650825743.595227,75.75740534972277
1650825743.795419,79.15031548030498
1650825743.995172,83.35268498980366
1650825744.195126,91.08440448874472
1650825744.395256,94.32446864608039
1650825744.595318,98.73207167975966
1650825744.795428,102.9345094911501
1650825744.995151,105.894809100082
1650825745.195088,105.70804440741716
1650825745.395097,105.84998939874839
1650825745.595248,106.22574542574745
1650825745.795431,106.39585811721582
1650825745.995206,106.50212220032284
1650825746.195103,106.55287050585599
1650825746.395111,106.44976197014552
1650825746.995208,106.49577012439471
1650825747.195093,106.483407481997
1650825747.395107,106.476618273962
1650825747.59513,106.50482695523414
1650825748.195055,106.45198861181495
1650825748.395035,106.3072569033024
1650825748.59519,104.99883854513809
1650825748.795402,99.58120079737563
1650825749.395109,99.35061361099605
1650825749.595223,99.40044667118042
1650825749.795406,99.4156643326512
1650825750.195,99.39700425583874
1650825750.595067,99.40091112404394
1650825750.995111,99.34580515782028
1650825751.395025,99.37405482022751
1650825751.795317,99.388056708026
1650825751.995099,99.388056708026
1650825752.195047,99.42428403138376
1650825752.39505,99.37007965013055
1650825753.194935,99.43237097536104
1650825753.595001,99.44232939117097
1650825753.795304,99.45854426026057
1650825753.995035,99.43899625885598
1650825754.394986,99.411197388934
1650825754.795322,99.36905512175503
1650825754.995019,99.34352387463753
1650825755.194909,99.33017768499934
1650825755.594997,99.35583187552191
1650825755.795266,99.36139164950629
1650825756.795252,99.40148485993421
1650825756.995066,99.40118433161075
1650825757.594962,99.29427821072176
1650825758.194957,99.32734998668292
1650825758.394887,99.33129783602323
1650825758.795203,99.26076930265367
1650825758.994921,99.1299028781562
1650825759.19482,97.90117916722761
1650825759.395013,97.9715437760571
1650825759.594854,98.44397430056853
1650825759.795247,99.56942555124652
1650825759.994881,102.71270592804308
1650825760.194838,106.9511115156028
1650825760.394865,111.97296712171965
1650825760.594805,116.58785273633049
1650825760.795251,117.85153335543117
1650825760.994997,118.45970705950748
1650825761.194878,118.89372460012675
1650825761.394906,118.17311232193373
1650825761.594883,116.38643045770681
1650825761.79513,116.3033616970211
1650825761.994921,116.3033616970211
1650825762.194923,116.13094040161332
1650825762.394886,115.76577116782772
1650825762.594845,115.51086850800283
1650825762.795183,114.49744602009145
1650825762.994876,114.06771783827082
1650825763.194822,113.73929502221995
1650825763.394877,112.6611633221118
1650825763.594757,112.15138532321873
1650825763.795102,111.80553186440596
1650825763.994814,111.13484826904579
1650825764.194834,110.4684950136193
1650825764.394739,109.01265385240941
1650825764.594795,104.1984223366826
1650825764.795086,100.74606223956465
1650825764.994805,99.44685097640149
1650825765.194735,97.86071712658446
1650825765.395016,94.51858262229212
1650825765.594835,91.0539418450465
1650825765.795159,83.46008288431295
1650825765.995013,80.17080038381823
1650825766.194864,77.1012177481661
1650825766.394964,75.64835454943437
1650825766.595133,74.43017665058426
1650825766.994788,69.45333199109774
1650825767.194744,69.39829432676578
1650825767.394788,68.65057985794618
1650825767.594731,67.98421294214137
1650825767.795079,66.51243011940869
1650825767.994758,65.39507947308635
1650825768.194696,64.95328917719155
1650825768.394737,61.890263523142664
1650825768.59473,53.684374989175296
1650825768.795084,49.97683902466565
1650825768.994823,45.30988004782267
1650825769.194647,37.416831480685914
1650825769.394795,33.89327349165973
1650825769.594729,30.449737998949388
1650825769.795069,24.520924222975225
1650825769.994774,23.02550427498636
1650825770.194705,21.53008432699744
1650825770.394749,20.034664379008518
1650825770.79506,18.539244431019654
1650825770.994765,17.043824483030733
1650825771.194719,15.548404535041811
1650825771.39467,14.052984587052947
1650825771.594629,12.557564639064026
1650825771.795073,11.062144691075105
1650825771.994729,9.56672474308624
1650825772.194654,8.07130479509732
1650825772.394697,6.575884847108398
1650825772.59465,5.080464899119534
1650825772.795006,3.5850449511306124
1650825772.994659,2.089625003141691
1650825773.194662,0.5942050551528268
1650825773.394599,359.0987851071639
1650825773.594591,357.603365159175
1650825773.794997,356.1079452111861
1650825773.994742,354.6125252631972
1650825774.194598,353.1171053152083
1650825774.394625,351.6216853672194
1650825774.594783,350.1262654192305
1650825774.79491,348.63084547124157
1650825774.994625,347.1354255232527
1650825775.194547,345.6400055752638
1650825775.394573,344.14458562727486
1650825775.594568,342.649165679286
1650825775.794992,341.1537457312971
1650825775.994738,339.65832578330816
1650825776.19461,337.98634004768473
1650825776.394622,337.80977426005006
1650825776.594593,337.6332084724154
1650825776.794949,337.45664268478083
1650825776.994693,337.2800768971463
1650825777.194617,337.1035111095116
1650825777.394582,336.92694532187693
1650825777.594603,336.75037953424237
1650825777.994575,336.5738137466078
1650825778.594549,336.39724795897314
1650825778.794905,336.22068217133847
1650825778.994506,336.0441163837039
1650825779.394584,335.86755059606935
1650825779.594553,335.6909848084347
1650825779.794987,335.5144190208
1650825779.9946,335.33785323316545
1650825780.194553,335.1612874455309
1650825780.394517,334.9847216578962
1650825780.594577,334.80815587026154
1650825780.794907,334.631590082627
1650825780.994607,334.4550242949924
1650825781.194544,334.27845850735775
1650825781.394525,334.1018927197231
1650825781.594509,333.9253269320885
1650825781.79482,333.74876114445397
1650825781.994595,333.5721953568193
1650825782.19466,333.3956295691846
1650825782.394528,333.21906378155006
1650825782.594438,333.0424979939155
1650825782.794801,332.86593220628083
1650825782.994538,332.68936641864616
1650825783.194428,332.5128006310116
1650825783.394413,332.33623484337704
1650825783.594453,332.15966905574237
1650825783.794799,331.9831032681077
1650825783.994496,331.80653748047314
1650825784.19445,331.6299716928386
1650825784.394491,331.4534059052039
1650825784.594461,331.27684011756924
1650825784.794779,331.1002743299347
1650825784.994661,330.9237085423001
1650825785.194389,330.74714275466545
1650825785.394434,330.5705769670308
1650825785.594456,330.3940111793962
1650825785.794782,330.21744539176166
1650825785.994497,330.040879604127
1650825786.194501,329.8643138164923
1650825786.394388,329.68774802885775
1650825786.594388,329.5111822412232
1650825786.794751,329.3346164535885
1650825786.994491,329.15805066595397
1650825787.194333,328.9814848783193
1650825787.394358,328.80491909068473
1650825787.594521,328.62835330305006
1650825787.794785,328.4517875154155
1650825787.994501,328.27522172778095
1650825788.19445,328.0986559401463
1650825788.394451,327.9220901525116
1650825788.594403,327.74552436487704
1650825788.794743,327.5689585772425
1650825788.994523,327.3923927896078
1650825789.194367,327.21582700197314
1650825789.394388,327.0392612143386
1650825789.594329,326.862695426704
1650825789.794704,326.68612963906935
1650825789.994422,326.5095638514347
1650825790.19441,326.3329980638001
1650825790.394334,326.15643227616556
1650825790.594316,325.9798664885309
1650825790.794679,325.8033007008962
1650825790.994487,325.62673491326166
1650825791.19437,325.4501691256271
1650825791.394351,325.2736033379924
1650825791.594376,325.09703755035775
1650825791.794734,324.9204717627232
1650825791.994457,324.74390597508864
1650825792.194758,324.56734018745396
1650825792.394365,324.3907743998193
1650825792.594364,324.21420861218473
1650825792.794732,324.0376428245502
1650825792.994319,323.8610770369155
1650825793.194272,323.68451124928083
1650825793.39432,323.5079454616463
1650825793.594339,323.3313796740117
1650825793.794661,323.15481388637704
1650825793.994373,322.97824809874237
1650825794.194302,322.8016823111078
1650825794.394373,322.62511652347325
1650825794.594396,322.4485507358386
1650825794.794644,322.2719849482039
1650825794.994373,322.09541916056935
1650825795.194351,321.9188533729348
1650825795.394298,321.7422875853001
1650825795.594295,321.56572179766545
1650825795.794617,321.3891560100309
1650825795.994301,321.21259022239633
1650825796.594376,321.03602443476166
1650825796.994265,320.859458647127
1650825797.194218,320.6828928594924
1650825797.394245,320.50632707185787
1650825797.594213,320.538098054932
1650825797.994267,320.5698690380061
1650825798.194183,320.60164002108036
1650825798.394281,-39.366588995845575
1650825798.59421,-39.32369540785783
1650825798.794662,-39.176723397297565
1650825798.99437,-39.07603274855319
1650825799.194258,-38.96605304253768
1650825799.394365,-38.956716173942254
1650825799.594215,-38.93632122908059
1650825799.79449,-39.22913143879907
1650825799.994281,-39.980021945582735
1650825800.194211,-40.617292255523296
1650825800.394177,337.11
1650825800.594186,-20.021395680675596
1650825800.794553,-19.701189582196093
1650825800.99424,-19.577761233704905
1650825801.194192,-19.01223523080614
1650825801.394292,313.521
1650825801.594139,-44.997907629428596
1650825801.79448,-43.01812948717617
1650825801.994207,-43.51064076784746
1650825802.39416,-47.16662246450181
1650825802.594204,-47.326025419351595
1650825802.794487,-47.48337248726119
1650825802.994179,-47.4920263369396
1650825803.194303,-47.674897821777506
1650825803.394136,-47.61739445915515
1650825803.59413,-47.49128184632008
1650825803.794426,-47.44065648419189
1650825803.994329,-47.399709500117694
1650825804.194295,-47.5234110561758
1650825804.394139,-47.21952227962362
1650825804.594254,-47.022457661690396
1650825804.794482,-47.15126136905843
1650825804.994194,-47.18466782428902
1650825805.194164,-47.064395023194265
1650825805.394166,-47.16591895501733
1650825805.594119,-47.009295887159794
1650825805.794425,-47.03432853046786
1650825805.994172,-47.177448314336345
1650825806.19415,-47.168876426927966
1650825806.394046,-47.325547306109684
1650825806.594124,-47.31806824896853
1650825806.794505,-47.510829847724665
1650825806.994137,-47.541934529204866
1650825807.194045,-47.58163841885016
1650825807.394147,301.883
1650825807.994095,-57.985969650962545
1650825808.194048,-58.04184742856245
1650825808.394083,-58.15875294639636
1650825808.594022,-58.529755161733135
1650825808.794396,-58.529755161733135
1650825808.994109,-59.72039373784975
1650825809.194129,-60.229591170663355
1650825809.394041,-60.72835207442523
1650825809.594077,-60.85648642325464
1650825809.794469,-60.9304027304525
1650825809.994155,-61.55686768112611
1650825810.194225,-62.06892013301274
1650825810.394095,-62.93711230860225
1650825810.594043,-62.93711230860225
1650825810.794383,-63.77307282149849
1650825810.994156,-63.792962332361526
1650825811.194113,-64.09422148608331
1650825811.394018,-64.52727597002956
1650825811.593969,323.305
1650825811.994018,-36.56004229218968
1650825812.193975,-36.57426957623085
1650825812.393965,-36.67924275358473
1650825812.59399,-36.943468621626664
1650825812.794328,-36.840633293482995
1650825812.993991,-37.108704558027625
1650825813.194022,295.824
1650825813.593936,22.13
1650825814.39396,334.247
1650825815.594005,343.922
1650825815.794258,320.643
1650825816.394045,-39.33357245114689
1650825816.594078,24.577
1650825817.393868,357.405
1650825818.193898,-2.520223088966759
1650825818.993889,-2.530741580288577
1650825819.393803,18.527
1650825819.794219,325.256
1650825819.993932,-34.729328753662855
1650825820.393903,-34.69827871369597
1650825821.593829,-34.712984110978994
1650825821.993897,318.704
1650825822.393765,326.182
1650825822.993982,305.232
1650825823.193747,-54.77961815177815
1650825823.993836,-54.81051109739411
1650825824.193791,-54.5978873085316
1650825824.39373,-54.590708779713964
1650825824.593728,-54.596610063156845
1650825824.794106,-54.39654016198881
1650825824.993916,-54.49329662177121
1650825825.19369,-54.481589677533805
1650825825.393789,-54.39434767126528
1650825825.593877,-54.33150310071193
1650825825.794101,-54.29371166403428
1650825825.993882,-54.40339084172632
1650825826.193802,332.261
1650825826.393846,-27.72404188571761
1650825826.794089,348.837
1650825826.993757,311.605
1650825827.193708,-48.37367614941121
1650825827.393724,-47.9974010280352
1650825827.593733,-45.531552473498834
1650825827.794015,-41.33535062482065
1650825827.993708,-37.0609021290108
1650825828.193726,-32.677095474399835
1650825828.39364,-28.64568559982655
1650825828.593667,-25.744733504592887
1650825828.794023,-22.284996803171225
1650825828.993842,-18.617444766062818
1650825829.794002,-18.491714643821297
1650825829.993781,-18.320413499437336
1650825830.19376,-17.978343965424756
1650825830.393709,-17.737709570776133
1650825830.593718,-17.99005773985141
1650825830.794006,-17.8909926761296
1650825830.993805,-16.39636287062308
1650825831.193699,-16.188861723638183
1650825831.393712,-16.101606056991272
1650825831.59373,-16.198150780909373
1650825831.793986,-16.097234735922484
1650825831.993713,-15.86669536086697
1650825832.193641,-15.765376334719008
1650825832.39368,-15.683543838273067
1650825832.593693,-15.726710633827565
1650825832.793939,-15.623772852846287
1650825832.993768,-15.575859075818698
1650825833.193643,-15.512618354293522
1650825833.393602,-15.320614906535297
1650825833.593665,-15.19765101090752
1650825833.793934,-15.183690104244079
1650825833.993742,-15.305240150713644
1650825834.193818,-15.06298700123159
1650825834.393665,-15.072187266043557
1650825834.593755,-14.896460159077492
1650825834.793914,-14.858552609183903
1650825834.993718,-14.895961555268059
1650825835.193598,-15.10362662679313
1650825835.393552,-15.153295762437438
1650825835.593616,-15.214733314021714
1650825835.793932,-15.25354244888581
1650825835.993623,-15.125578854785545
1650825836.193586,-15.079297492969545
1650825836.393588,-15.182781689084436
1650825836.593599,-15.359000569670798
1650825836.793938,-17.537605518662303
1650825836.993556,-17.792719914351437
1650825837.193597,-17.792719914351437
1650825837.393591,-18.50027970104054
1650825837.593568,-18.912256221208168
1650825837.793898,-19.350030365870907
1650825837.993578,-19.785441265080863
1650825838.193507,-20.01998313099
1650825838.393546,-20.18565619949777
1650825838.59349,-19.74430303570989
1650825839.193485,-20.035091509434096
1650825839.393569,-20.06431788889256
1650825839.793806,-20.055343020323107
1650825840.193552,-20.082622795868247
1650825840.39348,-20.085689550805455
1650825840.593465,-20.21924023964675
1650825840.793852,-24.199307582229153
1650825840.993523,-24.94793046620839
1650825841.19343,-24.866630724517677
1650825841.393438,-25.303168604940765
1650825841.593474,-26.41023981656224
1650825841.793788,-26.827311657850714
1650825841.993542,-27.972051362744878
1650825842.193522,-32.30508239106592
1650825842.393439,-35.64991482008037
1650825842.593471,-38.9371482638241
1650825842.793868,-41.720976275170415
1650825842.993511,-44.00374160900452
1650825843.19346,-47.57971446972141
1650825843.393488,-50.251404435274424
1650825843.593606,-52.07225773591898
1650825843.793777,-55.6967727510671
1650825843.993484,-59.200885191526254
1650825844.193472,-62.84135552857555
1650825844.393401,-68.86514524441992
1650825844.593911,-72.02241384863663
1650825844.99357,-76.4140069189014
1650825845.193384,-76.66746157862224
1650825845.393498,-77.17528614341268
1650825845.593448,-77.98597495637983
1650825845.793766,-78.49247446447129
1650825845.993621,-78.64051198454212
1650825846.193504,-78.81285131767987
1650825846.393557,-78.80529712845788
1650825846.593466,-78.78360444765389
1650825846.793695,-82.65406774462502
1650825846.993496,-88.55712703670025
1650825847.193454,-90.91494931932368
1650825847.393506,-98.45934405008796
1650825847.593425,-101.91592520411302
1650825847.793695,-107.6501695406622
1650825847.993631,-109.95912864996336
1650825848.193437,-114.73196921931986
1650825848.393392,-119.2804790555765
1650825848.593336,-121.324057994866
1650825848.793687,-123.6488904637983
1650825848.993357,-127.85000321848969
1650825849.193295,-136.69478764742007
1650825849.393405,-140.13884223450725
1650825849.593354,-144.30439702437968
1650825849.793719,-148.45827219077125
1650825849.993383,-153.07213327700663
1650825850.193295,-157.62505541546705
1650825850.393354,-160.58808710006696
1650825850.593404,-166.4331034445754
1650825850.793651,-166.84583811574095
1650825850.993355,-167.33501626409725
1650825851.193313,-170.65767106887665
1650825851.593302,-175.97978179090728
1650825851.793652,-175.4493356395858
1650825851.99345,-177.48832469175295
1650825852.193294,178.4529036958586
1650825852.393406,176.56820861704205
1650825852.593309,176.47417057254927
1650825852.793656,176.5667059754246
1650825852.993418,176.17768572105734
1650825853.19329,174.8545551354208
1650825853.393383,173.4523172988172
1650825853.593295,172.64625935410731
1650825853.793616,172.03878232932635
1650825853.993296,172.18768045323264
1650825854.193345,172.233934494292
1650825854.393218,171.09449501619378
1650825854.593343,170.21607804741677
1650825854.793647,170.08543018897274
1650825854.993356,170.015133882035
1650825855.193219,169.5002742223994
1650825855.393378,169.4471353506567
1650825855.593369,168.67786480481652
1650825855.793605,167.50651468291602
1650825855.993286,166.57065582321923
1650825856.193267,165.7614013499778
1650825856.393279,165.10014341567216
1650825856.59324,156.17939043506942
1650825856.793594,154.76485825795976
1650825856.993327,155.53235295461576
1650825857.193174,158.97954259853202
1650825857.393165,162.81504215714187
1650825857.593245,163.22937509257315
1650825857.793502,162.94487722307463
1650825857.993342,162.83067646015206
1650825858.193266,162.88193019968378
1650825858.393249,162.67828810957985
1650825858.593242,162.39902216498558
1650825858.793547,164.02360314964062
1650825858.993398,164.6739122907067
1650825859.193246,164.83294641534127
1650825859.393226,169.15017238592293
1650825859.59317,169.9959137297106
1650825859.793495,169.24942869494157
1650825859.993366,169.1941861249345
1650825860.193187,171.31027435245278
1650825860.393187,174.95637959556734
1650825860.593238,177.61024959757583
1650825860.793459,176.64806718881778
1650825860.993288,175.22790693583204
1650825861.193185,175.1316559100482
1650825861.393248,174.89742140265184
1650825861.59313,174.78614396069395
1650825861.793501,171.58581784394948
1650825861.993278,168.49644132008268
1650825862.193177,168.11774831174046
1650825862.393113,168.8420488920853
1650825862.593155,170.52787618302784
1650825862.793518,170.510445540266
1650825862.993264,170.56585203481313
1650825863.193121,172.16911599906854
1650825863.593185,172.29469585714844
1650825863.793471,172.1786646035282
1650825863.993131,170.8417233753899
1650825864.193133,169.605554758266
1650825864.393113,168.87654134739387
1650825864.593122,166.96974377642306
1650825864.793453,167.25321028735692
1650825864.993264,167.30690923461157
1650825865.193147,209.424
1650825865.39319,204.514
1650825865.593145,202.641
1650825865.79336,196.69
1650825865.993224,192.11
1650825866.193146,185.822
1650825866.393111,212.24
1650825866.593113,201.39
1650825866.793375,192.015
1650825866.99331,183.785
1650825867.193082,255.479
1650825867.393077,198.147
1650825867.59304,207.437
1650825867.793318,-155.0989741067449
1650825867.99306,183.173
1650825868.193004,192.18
1650825868.393001,187.933
1650825868.592973,188.556
1650825868.793313,174.15
1650825868.993128,181.951
1650825869.192955,187.577
1650825869.392968,192.377
1650825869.59316,192.832
1650825869.793366,182.822
1650825869.993039,181.494
1650825870.192996,185.102
1650825870.392984,200.232
1650825870.593,192.043
1650825870.793369,188.931
1650825870.993193,187.562
1650825871.192972,185.928
1650825871.392913,183.582
1650825871.592908,182.694
1650825871.793299,192.425
1650825871.993176,195.352
1650825872.193083,191.772
1650825872.392944,191.366
1650825872.593026,191.683
1650825872.793269,192.101
1650825872.993017,189.635
1650825873.192943,-171.76161659091673
1650825873.392939,-171.55711389697734
1650825873.592943,-171.47183215500058
1650825873.793265,-172.14316461833198
1650825873.992951,-172.14316461833198
1650825874.19293,-178.76017675415943
1650825874.392996,-178.1281451993123
1650825874.593106,-175.0388438075264
1650825874.793265,-171.655004168162
1650825874.993105,-167.6899837323212
1650825875.192841,-164.53929943046438
1650825875.392925,-163.6315672897697
1650825875.593018,-161.05046612317852
1650825875.793232,-157.3450201965549
1650825875.992995,-153.0301574714261
1650825876.19296,-147.3117181926163
1650825876.392922,-141.73937666015308
1650825876.592915,-136.33669702667305
1650825876.793301,-127.5958853797543
1650825876.993087,-123.9688500248024
1650825877.192928,-121.18288416424588
1650825877.392975,-118.33756395980197
1650825877.592899,-115.34102336713397
1650825877.793483,-111.99586991922854
1650825877.993104,-105.27064709638057
1650825878.192878,-102.46406772490894
1650825878.392902,-99.38165799399553
1650825878.592865,-93.33479225666923
1650825878.79318,-89.28991324905269
1650825878.992949,-86.19686208341238
1650825879.192819,-84.57644068396189
1650825879.392837,-84.8401269670594
1650825879.592823,-84.47617350694611
1650825879.793172,-84.10943332965144
1650825879.99297,-84.10943332965144
1650825880.192829,-84.04624041945044
1650825880.392765,-84.25797628372084
