timestamp,yaw,angular_vel (yaw),true_course,lat,lon,filtered_lat,filtered_lon,position_covar0,position_covar1,position_covar2,position_covar3,position_covar4,position_covar5,position_covar6,position_covar7,position_covar8
1667748037.622389,-0.2694499492645264,0.16618535754512084,123.0818,38.0659278967,-109.3610305792,38.10987670312718,-109.60171627156106,0.010220569705821128,-1.2325197559404804e-07,-2.0254453815772694e-06,-1.2325197559402094e-07,0.010220428508443073,-6.583330993083232e-06,-2.025445381577334e-06,-6.583330993083277e-06,0.10010968053930981
1667748037.822431,-0.26703253388404846,0.15350673637978718,125.7628,38.0659277765,-109.3610302707,38.109875690367254,-109.60171733077277,0.020882513431471423,-5.166958737160107e-07,-8.370763300571332e-06,-5.166958737157939e-07,0.020881904043195742,-2.6790712901646135e-05,-8.3707633005716e-06,-2.6790712901646308e-05,0.2004388226490308
1667748038.022664,-0.2590522170066833,0.13766806719527025,151.6208,38.0659277062,-109.36103014460001,38.10987630622294,-109.60171576930648,0.010211720217375627,-1.5158297881956223e-07,-2.4218536748414293e-06,-1.5158297881956223e-07,0.010211524800256935,-6.960543867772244e-06,-2.4218536748414946e-06,-6.960543867772285e-06,0.10010961718735657
1667748038.222408,-0.19379022717475894,0.13431498030741762,9.6788,38.0659276927,-109.36103014800001,38.10987606146526,-109.60171476834013,0.010207602327316994,-1.1212526044093729e-07,-1.913238733228278e-06,-1.1212526044091019e-07,0.010207339136567845,-7.1784276686614274e-06,-1.9132387332283435e-06,-7.178427668661464e-06,0.10010956363869554
1667748038.422363,-0.19886624813079837,0.10775162612579386,9.6788,38.065927695300005,-109.361030162,38.10987606146526,-109.60171476834013,0.010207602327316994,-1.1212526044093729e-07,-1.913238733228278e-06,-1.1212526044091019e-07,0.010207339136567845,-7.1784276686614274e-06,-1.9132387332283435e-06,-7.178427668661464e-06,0.10010956363869554
1667748038.622435,-0.20060373842716223,0.07244805532368954,149.6798,38.0659276935,-109.3610301632,38.10987606146526,-109.60171476834013,0.010207602327316994,-1.1212526044093729e-07,-1.913238733228278e-06,-1.1212526044091019e-07,0.010207339136567845,-7.1784276686614274e-06,-1.9132387332283435e-06,-7.178427668661464e-06,0.10010956363869554
1667748038.822441,-0.20111221075057983,0.06816699620957864,119.0268,38.0659276679,-109.3610300847,38.10987596763251,-109.60171450771738,0.010203628233207886,-1.1317570414328239e-07,-1.9150378230164646e-06,-1.131757041433095e-07,0.010203364170256019,-7.118399183020443e-06,-1.9150378230165277e-06,-7.118399183020479e-06,0.10010949298652752
1667748039.022632,-0.20027971267700193,0.05877387758255079,114.1708,38.0659276427,-109.3610299748,38.10987596763251,-109.60171450771738,0.010203628233207886,-1.1317570414328239e-07,-1.9150378230164646e-06,-1.131757041433095e-07,0.010203364170256019,-7.118399183020443e-06,-1.9150378230165277e-06,-7.118399183020479e-06,0.10010949298652752
1667748039.222444,-0.20024783909320834,-0.006795333669020744,119.2068,38.0659276052,-109.3610298306,38.109875691840855,-109.60171476670524,0.010199797437429206,-1.5488687941646274e-07,-2.2521326098228557e-06,-1.5488687941640853e-07,0.01019944864892551,-7.663329116556129e-06,-2.2521326098229196e-06,-7.66332911655617e-06,0.10010953691885133
1667748039.422394,-0.19941346347332004,-0.0005758711629288698,117.2308,38.0659275567,-109.3610296611,38.10987543814431,-109.60171432908368,0.010192586558901436,-1.9284038118975479e-07,-2.606842742448065e-06,-1.9284038118970058e-07,0.010192219278862975,-7.752909736245933e-06,-2.606842742448125e-06,-7.752909736245967e-06,0.1001094597460057
1667748039.622396,-0.19936479628086087,0.0013037739318976641,121.42179999999999,38.0659275132,-109.3610294975,38.10987380506772,-109.60171555150961,0.02077057975035959,-7.938512802230344e-07,-1.0628374349847211e-05,-7.938512802228717e-07,0.020769098893679453,-3.114959086435249e-05,-1.0628374349847462e-05,-3.114959086435262e-05,0.20043791259164262
1667748039.822334,-0.196040540933609,0.004708106218779334,127.4568,38.0659274606,-109.3610293539,38.10987535218774,-109.60171420618957,0.010185905229265506,-2.243768667861809e-07,-2.928404637668679e-06,-2.24376866786208e-07,0.010185563707404765,-7.614519733783403e-06,-2.928404637668738e-06,-7.6145197337834386e-06,0.10010934638678466
